,edges,chrom_sym_func,e_positive
172,"[(0, 3), (0, 5), (0, 8), (0, 9), (0, 10), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (5, 8), (5, 9), (5, 10), (6, 7), (8, 9), (8, 10), (9, 10)]","4320*e[6, 4, 1] + 21600*e[6, 5] + 43200*e[7, 4] + 21600*e[8, 3] + 30240*e[9, 2] + 38880*e[10, 1] + 47520*e[11]",True
173,"[(0, 3), (0, 5), (0, 6), (0, 8), (0, 10), (1, 4), (1, 7), (1, 9), (2, 7), (2, 9), (2, 10), (3, 5), (3, 6), (3, 8), (3, 10), (4, 7), (4, 9), (5, 6), (5, 8), (5, 10), (6, 8), (6, 10), (7, 9), (8, 10)]","7200*e[6, 4, 1] + 36000*e[6, 5] + 14400*e[7, 4] + 7200*e[8, 3] + 10080*e[9, 2] + 12960*e[10, 1] + 15840*e[11]",True
174,"[(0, 3), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (1, 4), (1, 7), (2, 7), (2, 10), (3, 5), (3, 6), (3, 8), (3, 9), (3, 10), (4, 7), (5, 6), (5, 8), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","17280*e[7, 3, 1] + 34560*e[7, 4] + 30240*e[8, 3] + 10080*e[9, 2] + 12960*e[10, 1] + 15840*e[11]",True
175,"[(0, 3), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (1, 4), (1, 7), (2, 7), (2, 9), (2, 10), (3, 5), (3, 6), (3, 8), (3, 9), (3, 10), (4, 7), (5, 6), (5, 8), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","14400*e[7, 3, 1] + 28800*e[7, 4] + 60480*e[8, 3] + 20160*e[9, 2] + 25920*e[10, 1] + 31680*e[11]",True
176,"[(0, 3), (0, 5), (0, 6), (0, 9), (1, 4), (1, 7), (1, 8), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 9), (4, 7), (4, 8), (4, 10), (5, 6), (5, 9), (6, 9), (7, 8), (7, 10), (8, 10)]","4608*e[5, 5, 1] + 50112*e[6, 5] + 5184*e[7, 4] + 8640*e[8, 3] + 12096*e[9, 2] + 15552*e[10, 1] + 19008*e[11]",True
177,"[(0, 3), (0, 5), (0, 6), (0, 9), (0, 10), (1, 4), (1, 7), (1, 8), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 9), (3, 10), (4, 7), (4, 8), (5, 6), (5, 9), (5, 10), (6, 9), (6, 10), (7, 8), (9, 10)]","5760*e[6, 4, 1] + 28800*e[6, 5] + 28800*e[7, 4] + 14400*e[8, 3] + 20160*e[9, 2] + 25920*e[10, 1] + 31680*e[11]",True
178,"[(0, 3), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (1, 4), (1, 7), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 8), (3, 9), (3, 10), (4, 7), (5, 6), (5, 8), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","11520*e[7, 3, 1] + 23040*e[7, 4] + 90720*e[8, 3] + 30240*e[9, 2] + 38880*e[10, 1] + 47520*e[11]",True
179,"[(0, 3), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 6), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (5, 7), (5, 8), (5, 9), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","5760*e[7, 3, 1] + 11520*e[7, 4] + 151200*e[8, 3] + 50400*e[9, 2] + 64800*e[10, 1] + 79200*e[11]",True
180,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 5), (2, 6), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","240*e[6, 3, 2] + 480*e[6, 5] + 3360*e[7, 2, 2] + 2304*e[7, 3, 1] + 10944*e[7, 4] + 18816*e[8, 2, 1] + 62640*e[8, 3] + 86016*e[9, 2] + 69120*e[10, 1] + 139920*e[11]",True
181,"[(0, 3), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","480*e[7, 2, 2] + 2880*e[7, 4] + 16800*e[8, 2, 1] + 36000*e[8, 3] + 345600*e[9, 2] + 367200*e[10, 1] + 712800*e[11]",True
182,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","960*e[7, 2, 2] + 5760*e[7, 4] + 13440*e[8, 2, 1] + 59040*e[8, 3] + 288000*e[9, 2] + 293760*e[10, 1] + 649440*e[11]",True
183,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","480*e[7, 2, 2] + 2880*e[7, 4] + 11760*e[8, 2, 1] + 55440*e[8, 3] + 335520*e[9, 2] + 347760*e[10, 1] + 768240*e[11]",True
184,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","10080*e[8, 2, 1] + 30240*e[8, 3] + 483840*e[9, 2] + 272160*e[10, 1] + 332640*e[11]",True
185,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 4), (2, 10), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","10080*e[8, 2, 1] + 51840*e[8, 3] + 383040*e[9, 2] + 401760*e[10, 1] + 887040*e[11]",True
186,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (2, 4), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","10080*e[8, 2, 1] + 64800*e[8, 3] + 322560*e[9, 2] + 479520*e[10, 1] + 1219680*e[11]",True
187,"[(0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","10080*e[8, 2, 1] + 69120*e[8, 3] + 302400*e[9, 2] + 505440*e[10, 1] + 1330560*e[11]",True
188,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9)]","1440*e[6, 3, 2] + 1440*e[6, 4, 1] + 7200*e[6, 5] + 4800*e[7, 2, 2] + 28800*e[7, 4] + 6720*e[8, 2, 1] + 14400*e[8, 3] + 28800*e[9, 2] + 25920*e[10, 1] + 31680*e[11]",True
189,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10)]","720*e[6, 3, 2] + 720*e[6, 4, 1] + 3600*e[6, 5] + 6000*e[7, 2, 2] + 36000*e[7, 4] + 8400*e[8, 2, 1] + 18000*e[8, 3] + 36000*e[9, 2] + 32400*e[10, 1] + 39600*e[11]",True
190,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","7200*e[7, 2, 2] + 43200*e[7, 4] + 10080*e[8, 2, 1] + 21600*e[8, 3] + 43200*e[9, 2] + 38880*e[10, 1] + 47520*e[11]",True
191,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 9), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 9), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","4800*e[7, 2, 2] + 28800*e[7, 4] + 16800*e[8, 2, 1] + 36000*e[8, 3] + 99360*e[9, 2] + 95040*e[10, 1] + 142560*e[11]",True
192,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 8), (1, 9), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","2880*e[7, 2, 2] + 17280*e[7, 4] + 20160*e[8, 2, 1] + 43200*e[8, 3] + 168480*e[9, 2] + 168480*e[10, 1] + 285120*e[11]",True
193,"[(0, 3), (0, 4), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 5), (2, 6), (3, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","1440*e[7, 2, 2] + 8640*e[7, 4] + 20160*e[8, 2, 1] + 43200*e[8, 3] + 250560*e[9, 2] + 259200*e[10, 1] + 475200*e[11]",True
194,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 7), (2, 9), (3, 4), (3, 6), (3, 8), (3, 10), (4, 6), (4, 8), (4, 10), (5, 7), (5, 9), (6, 8), (6, 10), (7, 9)]","288*e[5, 4, 2] + 1728*e[5, 5, 1] + 2880*e[6, 4, 1] + 45792*e[6, 5] + 9216*e[7, 4] + 8640*e[8, 3] + 12096*e[9, 2] + 15552*e[10, 1] + 19008*e[11]",True
195,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 7), (2, 9), (3, 4), (3, 6), (3, 8), (3, 10), (4, 6), (4, 8), (4, 10), (5, 7), (5, 9), (6, 8), (6, 10), (7, 9), (8, 10)]","3600*e[6, 4, 1] + 54000*e[6, 5] + 11520*e[7, 4] + 10800*e[8, 3] + 15120*e[9, 2] + 19440*e[10, 1] + 23760*e[11]",True
196,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 10), (2, 5), (2, 7), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10)]","480*e[6, 3, 2] + 1440*e[6, 4, 1] + 2400*e[6, 5] + 7200*e[7, 3, 1] + 57600*e[7, 4] + 21600*e[8, 3] + 16800*e[9, 2] + 21600*e[10, 1] + 26400*e[11]",True
197,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 10), (2, 5), (2, 7), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","8640*e[7, 3, 1] + 69120*e[7, 4] + 25920*e[8, 3] + 20160*e[9, 2] + 25920*e[10, 1] + 31680*e[11]",True
198,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 7), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","7200*e[7, 3, 1] + 57600*e[7, 4] + 51840*e[8, 3] + 40320*e[9, 2] + 51840*e[10, 1] + 63360*e[11]",True
199,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 9), (2, 5), (2, 7), (2, 10), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","7200*e[7, 3, 1] + 60480*e[7, 4] + 44640*e[8, 3] + 40320*e[9, 2] + 69120*e[10, 1] + 110880*e[11]",True
200,"[(0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 5), (2, 7), (2, 8), (3, 4), (3, 6), (3, 9), (3, 10), (4, 6), (4, 9), (4, 10), (5, 7), (5, 8), (6, 9), (6, 10), (7, 8), (9, 10)]","2880*e[6, 4, 1] + 43200*e[6, 5] + 23040*e[7, 4] + 21600*e[8, 3] + 30240*e[9, 2] + 38880*e[10, 1] + 47520*e[11]",True
201,"[(0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (2, 5), (2, 7), (2, 8), (2, 10), (3, 4), (3, 6), (3, 9), (3, 10), (4, 6), (4, 9), (4, 10), (5, 7), (5, 8), (6, 9), (6, 10), (7, 8), (9, 10)]","2880*e[6, 4, 1] + 46080*e[6, 5] + 19584*e[7, 4] + 18720*e[8, 3] + 32256*e[9, 2] + 51840*e[10, 1] + 79200*e[11]",True
202,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (2, 5), (2, 7), (2, 9), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 10), (9, 10)]","480*e[6, 3, 2] + 720*e[6, 4, 1] + 6000*e[6, 5] + 5760*e[7, 3, 1] + 51840*e[7, 4] + 36720*e[8, 3] + 31920*e[9, 2] + 58320*e[10, 1] + 97680*e[11]",True
203,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 5), (2, 7), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","5760*e[7, 3, 1] + 46080*e[7, 4] + 77760*e[8, 3] + 60480*e[9, 2] + 77760*e[10, 1] + 95040*e[11]",True
204,"[(0, 3), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (2, 5), (2, 7), (2, 10), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","5760*e[7, 3, 1] + 51840*e[7, 4] + 63360*e[8, 3] + 60480*e[9, 2] + 112320*e[10, 1] + 190080*e[11]",True
205,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (2, 5), (2, 8), (2, 9), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 8), (6, 9), (6, 10), (8, 9), (8, 10), (9, 10)]","3600*e[7, 2, 2] + 1440*e[7, 3, 1] + 15840*e[7, 4] + 15120*e[8, 2, 1] + 58320*e[8, 3] + 127440*e[9, 2] + 116640*e[10, 1] + 261360*e[11]",True
206,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (2, 5), (2, 9), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 9), (7, 10), (9, 10)]","3360*e[7, 2, 2] + 1440*e[7, 3, 1] + 14400*e[7, 4] + 16800*e[8, 2, 1] + 61920*e[8, 3] + 120960*e[9, 2] + 108000*e[10, 1] + 237600*e[11]",True
207,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 9), (2, 5), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 10)]","2640*e[7, 2, 2] + 1440*e[7, 3, 1] + 10080*e[7, 4] + 21840*e[8, 2, 1] + 72720*e[8, 3] + 101520*e[9, 2] + 82080*e[10, 1] + 166320*e[11]",True
208,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 9), (2, 5), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (9, 10)]","2400*e[7, 2, 2] + 2880*e[7, 3, 1] + 2880*e[7, 4] + 23520*e[8, 2, 1] + 72000*e[8, 3] + 105120*e[9, 2] + 86400*e[10, 1] + 158400*e[11]",True
209,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 10), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10)]","1440*e[7, 2, 2] + 1440*e[7, 3, 1] + 2880*e[7, 4] + 30240*e[8, 2, 1] + 90720*e[8, 3] + 69120*e[9, 2] + 38880*e[10, 1] + 47520*e[11]",True
210,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 10), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","35280*e[8, 2, 1] + 105840*e[8, 3] + 80640*e[9, 2] + 45360*e[10, 1] + 55440*e[11]",True
211,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 9), (1, 10), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","30240*e[8, 2, 1] + 90720*e[8, 3] + 161280*e[9, 2] + 90720*e[10, 1] + 110880*e[11]",True
212,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 9), (2, 5), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","30240*e[8, 2, 1] + 95040*e[8, 3] + 141120*e[9, 2] + 116640*e[10, 1] + 221760*e[11]",True
213,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (1, 10), (2, 5), (2, 9), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 10)]","2400*e[7, 2, 2] + 14400*e[7, 4] + 18480*e[8, 2, 1] + 69840*e[8, 3] + 145440*e[9, 2] + 131760*e[10, 1] + 293040*e[11]",True
214,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (2, 5), (2, 9), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 10), (9, 10)]","1440*e[7, 2, 2] + 8640*e[7, 4] + 25200*e[8, 2, 1] + 84240*e[8, 3] + 119520*e[9, 2] + 97200*e[10, 1] + 198000*e[11]",True
215,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (1, 10), (2, 5), (2, 9), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 10), (9, 10)]","1200*e[7, 2, 2] + 7200*e[7, 4] + 21840*e[8, 2, 1] + 77040*e[8, 3] + 173520*e[9, 2] + 159840*e[10, 1] + 340560*e[11]",True
216,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (1, 9), (1, 10), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","25200*e[8, 2, 1] + 75600*e[8, 3] + 241920*e[9, 2] + 136080*e[10, 1] + 166320*e[11]",True
217,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 8), (1, 9), (2, 5), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","25200*e[8, 2, 1] + 84240*e[8, 3] + 201600*e[9, 2] + 187920*e[10, 1] + 388080*e[11]",True
218,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 8), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 9), (7, 10), (9, 10)]","2880*e[7, 2, 2] + 17280*e[7, 4] + 15120*e[8, 2, 1] + 62640*e[8, 3] + 158400*e[9, 2] + 149040*e[10, 1] + 340560*e[11]",True
219,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 8), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 9), (7, 10), (8, 10), (9, 10)]","1920*e[7, 2, 2] + 11520*e[7, 4] + 16800*e[8, 2, 1] + 66240*e[8, 3] + 192960*e[9, 2] + 185760*e[10, 1] + 411840*e[11]",True
220,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 9), (1, 10), (2, 5), (2, 8), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","960*e[7, 2, 2] + 5760*e[7, 4] + 18480*e[8, 2, 1] + 69840*e[8, 3] + 227520*e[9, 2] + 222480*e[10, 1] + 483120*e[11]",True
221,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","20160*e[8, 2, 1] + 60480*e[8, 3] + 322560*e[9, 2] + 181440*e[10, 1] + 221760*e[11]",True
222,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 5), (1, 7), (1, 8), (1, 9), (2, 5), (2, 10), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","20160*e[8, 2, 1] + 73440*e[8, 3] + 262080*e[9, 2] + 259200*e[10, 1] + 554400*e[11]",True
